dataset	cell_line_label	gene	num	neg.score	neg.p.value	neg.fdr	neg.rank	neg.goodsgrna	neg.lfc	pos.score	pos.p.value	pos.fdr	pos.rank	pos.goodsgrna	pos.lfc	is_depleted_mageck	is_enriched_mageck	BF	is_depleted_bagel
scaled	Mel270	AP3M1	8	0.99914	0.99903	0.999995	1039	0	0.029236	0.33651	0.33647	0.999995	319	0	0.029236	0	0	-1.24894791666667	0
scaled	Mel270	DMXL1	8	0.99937	0.99924	0.999995	1040	0	-0.040063	0.11608	0.11646	0.999995	103	0	-0.040063	0	0	-1.34871875	0
scaled	Mel270	RNF113B	8	0.99942	0.99929	0.999995	1041	0	-0.053839	0.47637	0.47643	0.999995	459	0	-0.053839	0	0	-1.19413541666667	0
scaled	Mel270	CD72	8	0.99946	0.99935	0.999995	1042	0	-0.03026	0.74313	0.74225	0.999995	682	0	-0.03026	0	0	-1.23694791666667	0
scaled	Mel270	DCAF8L1	8	0.99949	0.99941	0.999995	1043	0	0.072746	0.11942	0.11998	0.999995	108	0	0.072746	0	0	-1.79188541666667	0
scaled	Mel270	RC3H2	8	0.99951	0.99942	0.999995	1044	0	0.15645	0.036192	0.035144	0.999995	27	0	0.15645	0	0	-1.95463541666667	0
scaled	Mel270	NCBP2L	8	0.99955	0.99945	0.999995	1045	0	-0.0031148	0.23098	0.23139	0.999995	211	0	-0.0031148	0	0	-1.37561458333333	0
scaled	Mel270	ARHGEF6	8	0.99962	0.99954	0.999995	1046	0	0.062791	0.24055	0.24115	0.999995	220	0	0.062791	0	0	-1.79632291666667	0
scaled	Mel270	PCBD2	8	0.99972	0.99966	0.999995	1047	0	0.034327	0.20012	0.20072	0.999995	182	0	0.034327	0	0	-1.45753125	0
scaled	Mel270	DYNLRB2	8	0.99974	0.99968	0.999995	1048	0	0.029797	0.062909	0.062082	0.999995	47	0	0.029797	0	0	-1.78565625	0
scaled	Mel270	PDX1	8	0.99975	0.99969	0.999995	1049	0	0.044884	0.20926	0.20992	0.999995	188	0	0.044884	0	0	-1.11848958333333	0
scaled	Mel270	PPP3R2	8	0.99983	0.99973	0.999995	1050	0	-0.0077524	0.3267	0.32705	0.999995	310	0	-0.0077524	0	0	-1.51680208333333	0
scaled	Mel270	SUV39H1	8	0.99984	0.99976	0.999995	1051	0	0.13678	0.02714	0.026457	0.999995	18	0	0.13678	0	0	-1.93482291666667	0
scaled	Mel270	TFDP3	7	0.99993	0.99996	0.999995	1052	0	0.039058	0.11855	0.11823	0.999995	106	0	0.039058	0	0	-1.24340625	0
scaled	Mel270	SBNO2	8	0.99994	0.99994	0.999995	1053	0	0.17467	0.018929	0.018331	0.999995	10	1	0.17467	0	0	-2.17717708333333	0
scaled	Mel270	SMARCA1	8	0.99996	0.99996	0.999995	1054	0	0.063822	0.13101	0.13149	0.999995	119	0	0.063822	0	0	-1.60969791666667	0
scaled	Mel270	CAB39	8	0.99997	0.99999	0.999995	1055	0	0.072696	0.0088113	0.0087941	0.999995	4	1	0.072696	0	0	-2.35098958333333	0
scaled	Mel270	CSTF2	8	0.99999	1	0.999995	1056	0	0.29133	0.03258	0.03165	0.999995	25	0	0.29133	0	0	-1.56471875	0
scaled	Mel270	safe_control	74	1	1	0.999995	1057	3	0.0034898	0.44214	0.44222	0.999995	420	0	0.0034898	0	0	-1.00197832207207	0
scaled	Mel270	SIK2	8	1	1	0.999995	1058	0	0.35931	0.00014292	0.00020082	0.070957	3	2	0.35931	0	0	-2.45907291666667	0
scaled	Mel270	FRYL	8	1	1	0.999995	1059	0	0.43514	5.6474e-10	4.6703e-06	0.002475	2	4	0.43514	0	1	-3.44086458333333	0
scaled	Mel270	TP53	8	1	1	0.999995	1060	0	1.0999	3.7146e-23	4.6703e-06	0.002475	1	8	1.0999	0	1	-6.27863541666667	0
scaled	Mel285	RRM1	16	2.6842e-16	4.6703e-06	0.000183	1	16	-1.1905	1	1	0.999995	1060	0	-1.1905	1	0	1.24410416666667	1
scaled	Mel285	MYC	16	1.4951e-12	4.6703e-06	0.000183	2	15	-1.2309	1	1	0.999995	1057	0	-1.2309	1	0	1.1939375	1
scaled	Mel285	TUBB4B	16	2.1982e-11	4.6703e-06	0.000183	3	14	-1.0607	0.99906	0.99929	0.999995	984	0	-1.0607	1	0	1.01777083333333	1
scaled	Mel285	RPL3	14	2.8009e-10	4.6703e-06	0.000183	4	11	-1.277	1	1	0.999995	1038	0	-1.277	1	0	1.18499702380952	1
scaled	Mel285	PRPF8	8	5.5691e-10	4.6703e-06	0.000183	5	8	-1.26	1	1	0.999995	1055	0	-1.26	1	0	1.42508333333333	1
scaled	Mel285	CKAP5	16	2.0992e-09	4.6703e-06	0.000183	6	14	-1.1013	1	1	0.999995	1054	0	-1.1013	1	0	0.970697916666667	1
scaled	Mel285	POLR2L	8	9.5707e-09	4.6703e-06	0.000183	7	8	-1.1801	1	1	0.999995	1058	0	-1.1801	1	0	1.2976875	1
scaled	Mel285	RPL8	8	1.2104e-08	4.6703e-06	0.000183	8	8	-1.2059	1	1	0.999995	1040	0	-1.2059	1	0	1.28154166666667	1
scaled	Mel285	KIF11	8	2.3004e-08	4.6703e-06	0.000183	9	8	-1.1412	1	1	0.999995	1056	0	-1.1412	1	0	1.1751875	1
scaled	Mel285	RPS19	8	6.5386e-08	4.6703e-06	0.000183	10	8	-1.0878	1	1	0.999995	1053	0	-1.0878	1	0	1.0613125	1
scaled	Mel285	TOP2A	8	7.0178e-08	4.6703e-06	0.000183	11	8	-1.1436	1	1	0.999995	1052	0	-1.1436	1	0	1.18808333333333	1
scaled	Mel285	RPL11	7	1.5357e-07	4.6703e-06	0.000183	12	7	-1.2726	1	1	0.999995	1051	0	-1.2726	1	0	1.3086755952381	1
scaled	Mel285	TOMM40	14	1.6222e-07	4.6703e-06	0.000183	13	12	-0.79607	1	1	0.999995	1059	0	-0.79607	1	0	0.785116071428571	1
scaled	Mel285	RPL36	8	1.647e-07	4.6703e-06	0.000183	14	8	-0.97832	1	1	0.999995	1050	0	-0.97832	1	0	0.939479166666667	1
scaled	Mel285	DYNLRB1	7	1.883e-07	4.6703e-06	0.000183	15	7	-1.1179	1	1	0.999995	1049	0	-1.1179	1	0	1.2111994047619	1
scaled	Mel285	SIN3A	8	2.2289e-07	4.6703e-06	0.000183	16	8	-1.005	1	1	0.999995	1048	0	-1.005	1	0	1.01189583333333	1
scaled	Mel285	GAPDH	8	2.3885e-07	4.6703e-06	0.000183	17	8	-1.0075	1	1	0.999995	1047	0	-1.0075	1	0	1.05370833333333	1
scaled	Mel285	CCND1	8	5.8427e-07	4.6703e-06	0.000183	18	8	-1.2812	1	1	0.999995	1044	0	-1.2812	1	0	1.2280625	1
scaled	Mel285	MDM4	8	6.3472e-07	4.6703e-06	0.000183	19	8	-0.9759	1	1	0.999995	1046	0	-0.9759	1	0	0.894895833333333	1
scaled	Mel285	HSCB	8	6.4892e-07	4.6703e-06	0.000183	20	8	-1.1287	1	1	0.999995	1045	0	-1.1287	1	0	1.04654166666667	1
scaled	Mel285	RPL13	6	7.4193e-07	4.6703e-06	0.000183	21	6	-1.1893	1	1	0.999995	1043	0	-1.1893	1	0	1.30610416666667	1
scaled	Mel285	RPS23	6	8.5772e-07	4.6703e-06	0.000183	22	6	-1.1558	1	1	0.999995	1042	0	-1.1558	1	0	1.38296527777778	1
scaled	Mel285	ALDOA	8	8.9806e-07	4.6703e-06	0.000183	23	8	-1.1023	1	1	0.999995	1041	0	-1.1023	1	0	1.08820833333333	1
scaled	Mel285	BUB3	8	9.7882e-07	4.6703e-06	0.000183	24	7	-1.1918	0.99998	0.99999	0.999995	1022	0	-1.1918	1	0	1.23566666666667	1
scaled	Mel285	COPA	8	1.0647e-06	4.6703e-06	0.000183	25	7	-1.1049	0.99999	1	0.999995	1025	0	-1.1049	1	0	1.08208333333333	1
scaled	Mel285	NAA10	8	1.1131e-06	4.6703e-06	0.000183	26	8	-1.1919	1	1	0.999995	1039	0	-1.1919	1	0	1.10983333333333	1
scaled	Mel285	MED20	8	1.1922e-06	4.6703e-06	0.000183	27	7	-0.98767	1	1	0.999995	1034	0	-0.98767	1	0	0.776104166666667	1
scaled	Mel285	SF3B1	8	1.3227e-06	1.4011e-05	0.000495	28	7	-1.1607	0.99995	0.99995	0.999995	1018	0	-1.1607	1	0	1.220875	1
scaled	Mel285	CCNL1	8	1.7577e-06	1.4011e-05	0.000495	29	8	-1.0952	1	1	0.999995	1037	0	-1.0952	1	0	1.04047916666667	1
scaled	Mel285	CDK7	7	1.7813e-06	1.8681e-05	0.000639	30	7	-1.1302	1	1	0.999995	1036	0	-1.1302	1	0	1.13955654761905	1
scaled	Mel285	PDS5A	8	2.0615e-06	1.4011e-05	0.000495	31	8	-0.92015	1	1	0.999995	1035	0	-0.92015	1	0	0.893291666666667	1
scaled	Mel285	RPP21	8	2.3743e-06	2.3351e-05	0.000774	32	7	-1.1234	1	1	0.999995	1032	0	-1.1234	1	0	1.11108333333333	1
scaled	Mel285	XAB2	8	2.8988e-06	3.2692e-05	0.001019	33	7	-1.0532	0.99949	0.9994	0.999995	996	0	-1.0532	1	0	0.864895833333333	1
scaled	Mel285	ILF3	8	4.4091e-06	4.2033e-05	0.001142	34	7	-1.1747	0.99481	0.99477	0.999995	961	0	-1.1747	1	0	1.11816666666667	1
scaled	Mel285	WDR12	8	4.5701e-06	4.2033e-05	0.001142	35	7	-1.0986	1	1	0.999995	1031	0	-1.0986	1	0	1.10229166666667	1
scaled	Mel285	RPS11	7	4.7057e-06	4.2033e-05	0.001142	36	7	-0.86384	1	1	0.999995	1030	0	-0.86384	1	0	0.961842261904762	1
scaled	Mel285	TRRAP	8	4.8623e-06	4.2033e-05	0.001142	37	7	-1.136	0.99999	1	0.999995	1029	0	-1.136	1	0	1.13175	1
scaled	Mel285	PPP2CA	16	6.2084e-06	4.2033e-05	0.001142	38	11	-0.95846	0.98262	0.98349	0.999995	928	0	-0.95846	1	0	0.83403125	1
scaled	Mel285	TUBB	6	7.004e-06	3.2692e-05	0.001019	39	5	-1.203	0.99237	0.99252	0.999995	949	0	-1.203	1	0	1.13890972222222	1
scaled	Mel285	TAMM41	8	7.5113e-06	5.1373e-05	0.001297	40	7	-1.0451	0.66703	0.66793	0.999995	606	0	-1.0451	1	0	0.908708333333333	1
scaled	Mel285	SF3B3	8	7.6817e-06	5.1373e-05	0.001297	41	7	-1.2176	0.99972	0.99966	0.999995	1004	0	-1.2176	1	0	1.1760625	1
scaled	Mel285	PSMB3	7	8.3341e-06	5.1373e-05	0.001297	42	6	-0.99486	0.9999	0.99992	0.999995	1017	0	-0.99486	1	0	0.926794642857143	1
scaled	Mel285	SOD1	8	8.5943e-06	6.0714e-05	0.00143	43	6	-1.1289	0.97015	0.96953	0.999995	901	0	-1.1289	1	0	0.8299375	1
scaled	Mel285	EIF3B	8	9.7104e-06	6.0714e-05	0.00143	44	7	-0.87772	0.99973	0.99968	0.999995	1005	0	-0.87772	1	0	0.6949375	1
scaled	Mel285	VMP1	8	1.0311e-05	7.0054e-05	0.001614	45	7	-0.96039	0.14003	0.1406	0.999995	104	0	-0.96039	1	0	0.7094375	1
scaled	Mel285	PPP4C	8	1.3992e-05	0.00010742	0.002372	46	7	-1.038	0.98157	0.98114	0.999995	922	0	-1.038	1	0	0.931958333333333	1
scaled	Mel285	HMGCS1	7	1.4458e-05	6.0714e-05	0.00143	47	5	-1.1203	0.99965	0.9997	0.999995	999	0	-1.1203	1	0	0.906627976190476	1
scaled	Mel285	NAA15	8	1.7726e-05	0.0001261	0.002728	48	7	-0.86474	0.99266	0.99262	0.999995	950	0	-0.86474	1	0	0.594666666666667	1
scaled	Mel285	VCP	8	1.9757e-05	0.00014478	0.003069	49	6	-1.0533	0.53607	0.53635	0.999995	468	0	-1.0533	1	0	0.778541666666667	1
scaled	Mel285	RPL5	7	2.1526e-05	7.9395e-05	0.001791	50	6	-1.0829	0.97028	0.97013	0.999995	902	0	-1.0829	1	0	0.974104166666667	1
scaled	Mel285	ATP6V1B2	8	2.3891e-05	0.00016346	0.003332	51	7	-1.153	0.99999	1	0.999995	1026	0	-1.153	1	0	1.09479166666667	1
scaled	Mel285	PDS5B	8	2.8852e-05	0.0002195	0.004155	52	7	-0.90473	0.99997	0.99999	0.999995	1021	0	-0.90473	1	0	0.7608125	1
scaled	Mel285	RRM2	7	3.1235e-05	0.00015412	0.003203	53	4	-0.64749	0.79412	0.79244	0.999995	710	0	-0.64749	1	0	0.717651785714286	1
scaled	Mel285	DHX9	6	3.2073e-05	0.0002195	0.004155	54	6	-0.83494	0.99997	0.99997	0.999995	1019	0	-0.83494	1	0	0.894965277777778	1
scaled	Mel285	RPS3	6	3.6069e-05	0.00023818	0.004429	55	5	-1.1731	0.98212	0.98198	0.999995	925	0	-1.1731	1	0	0.999631944444444	1
scaled	Mel285	RIC8A	8	3.7415e-05	0.00027555	0.004868	56	7	-0.84739	0.99999	1	0.999995	1028	0	-0.84739	1	0	0.867041666666667	1
scaled	Mel285	RPL31	5	3.9151e-05	0.0001728	0.003456	57	4	-1.1493	0.98757	0.98781	0.999995	935	0	-1.1493	1	0	1.0020375	1
scaled	Mel285	RPL10A	7	4.0625e-05	0.00020082	0.003942	58	5	-1.1679	0.91282	0.91157	0.999995	827	0	-1.1679	1	0	0.818104166666667	1
scaled	Mel285	AFG3L2	6	4.6825e-05	0.00027555	0.004868	59	5	-1.071	0.99914	0.99915	0.999995	987	0	-1.071	1	0	0.996048611111111	1
scaled	Mel285	CDK2	8	5.9586e-05	0.00041565	0.007223	60	6	-0.97282	0.84562	0.84543	0.999995	757	0	-0.97282	1	0	0.718479166666667	1
scaled	Mel285	CLNS1A	7	6.0731e-05	0.00026621	0.004865	61	6	-0.92408	0.99981	0.99984	0.999995	1007	0	-0.92408	1	0	0.930985119047619	1
scaled	Mel285	SMC1A	8	6.1132e-05	0.000425	0.007266	62	7	-0.82113	0.97765	0.97711	0.999995	915	0	-0.82113	1	0	0.680458333333333	1
scaled	Mel285	AKIRIN2	8	6.7484e-05	0.00045302	0.007622	63	7	-0.8023	0.99988	0.99984	0.999995	1011	0	-0.8023	1	0	0.668854166666667	1
scaled	Mel285	LONP1	8	7.0554e-05	0.00046236	0.007658	64	6	-1.1527	0.99997	0.99999	0.999995	1020	0	-1.1527	1	0	1.013625	1
scaled	Mel285	RBBP7	8	7.2901e-05	0.00048104	0.007677	65	7	-0.80921	1	1	0.999995	1033	0	-0.80921	1	0	0.6969375	1
scaled	Mel285	ANAPC4	8	7.4088e-05	0.00049038	0.007677	66	7	-0.81462	0.99836	0.99834	0.999995	977	0	-0.81462	1	0	0.919041666666667	1
scaled	Mel285	SF3B5	8	7.4978e-05	0.00049972	0.007677	67	6	-1.0312	0.99903	0.99898	0.999995	983	0	-1.0312	1	0	0.893541666666667	1
scaled	Mel285	CTR9	8	7.5555e-05	0.00049972	0.007677	68	5	-1.1178	0.84379	0.84331	0.999995	755	0	-1.1178	1	0	0.880125	1
scaled	Mel285	SFPQ	8	8.5762e-05	0.00054642	0.008274	69	5	-0.70016	0.28406	0.28456	0.999995	240	0	-0.70016	1	0	0.66025	1
scaled	Mel285	SNRPD3	8	9.4944e-05	0.00060247	0.008748	70	6	-1.0593	0.86611	0.86549	0.999995	777	0	-1.0593	1	0	0.902666666666667	1
scaled	Mel285	SF1	8	0.00010007	0.00062115	0.008898	71	6	-1.0451	0.97104	0.97042	0.999995	903	0	-1.0451	1	0	0.932104166666667	1
scaled	Mel285	INTS6	6	0.00010044	0.00048104	0.007677	72	5	-1.0313	0.96372	0.96388	0.999995	888	0	-1.0313	1	0	0.878381944444444	1
scaled	Mel285	TIMM10	8	0.00011126	0.00064917	0.009054	73	6	-1.1183	0.99298	0.9929	0.999995	951	0	-1.1183	1	0	0.940958333333333	1
scaled	Mel285	ERH	8	0.00012451	0.00068653	0.009451	74	4	-0.89107	0.60361	0.60406	0.999995	537	0	-0.89107	1	0	0.644166666666667	1
scaled	Mel285	RPS5	8	0.00012652	0.00069587	0.009457	75	6	-0.97645	0.84743	0.84709	0.999995	759	0	-0.97645	1	0	0.8469375	1
scaled	Mel285	SEPHS1	7	0.00012939	0.0005651	0.008437	76	6	-0.94826	0.99998	1	0.999995	1024	0	-0.94826	1	0	0.897175595238095	1
scaled	Mel285	RBMX	7	0.00013559	0.00059313	0.008732	77	5	-1.0558	0.98551	0.98519	0.999995	931	0	-1.0558	1	0	0.816580357142857	1
scaled	Mel285	EIF4A3	8	0.00014244	0.00075191	0.010089	78	6	-0.96842	0.91414	0.91355	0.999995	829	0	-0.96842	1	0	0.788916666666667	1
scaled	Mel285	RAN	7	0.00014603	0.00063983	0.009043	79	6	-1.1669	0.88874	0.88764	0.999995	801	0	-1.1669	1	0	0.888604166666667	1
scaled	Mel285	NAE1	16	0.00015576	0.001275	0.01469	80	10	-0.81774	0.92731	0.92781	0.999995	848	0	-0.81774	1	0	0.828239583333333	1
scaled	Mel285	MRPL38	8	0.00015767	0.00085466	0.011324	81	6	-0.80679	0.99896	0.99891	0.999995	981	0	-0.80679	1	0	0.827708333333333	1
scaled	Mel285	MED8	8	0.00016854	0.00092939	0.012014	82	6	-0.94103	0.47901	0.47912	0.999995	427	0	-0.94103	1	0	0.567854166666667	1
scaled	Mel285	SF3B2	8	0.00018116	0.0010041	0.012824	83	5	-0.98068	0.60937	0.60992	0.999995	543	0	-0.98068	1	0	0.8301875	1
scaled	Mel285	RPL14	6	0.00018266	0.00089202	0.011673	84	4	-0.98335	0.97787	0.97777	0.999995	916	0	-0.98335	1	0	0.772215277777778	1
scaled	Mel285	USP5	8	0.00019195	0.0010508	0.013221	85	5	-1.0839	0.84251	0.84204	0.999995	754	0	-1.0839	1	0	0.835520833333333	1
scaled	Mel285	GDI2	16	0.00020286	0.0015832	0.017665	86	10	-0.67573	0.69982	0.69915	0.999995	636	0	-0.67573	1	0	0.500395833333333	1
scaled	Mel285	PSMA2	8	0.00020303	0.0010602	0.013221	87	6	-0.92703	0.98182	0.98149	0.999995	924	0	-0.92703	1	0	0.762458333333333	1
scaled	Mel285	ATP6V1E1	7	0.00021056	0.0010882	0.013412	88	6	-0.87219	0.44763	0.44732	0.999995	396	0	-0.87219	1	0	0.5614375	1
scaled	Mel285	ARHGEF7	8	0.0002158	0.0011255	0.01367	89	5	-1.0083	0.0060779	0.010989	0.696273	16	2	-1.0083	1	0	0.4113125	1
scaled	Mel285	ATP6V1C1	8	0.00022331	0.0011536	0.013696	90	6	-0.87908	0.68065	0.6815	0.999995	621	0	-0.87908	1	0	0.478125	1
scaled	Mel285	SKA1	8	0.00022508	0.0011629	0.013696	91	5	-0.70362	0.74228	0.74145	0.999995	672	0	-0.70362	1	0	0.6700625	1
scaled	Mel285	RPS8	5	0.00022781	0.0011349	0.01367	92	5	-0.90408	0.99977	0.99975	0.999995	1006	0	-0.90408	1	0	0.9269375	1
scaled	Mel285	CCT6A	7	0.00023013	0.0012096	0.01409	93	6	-0.92439	0.99968	0.99972	0.999995	1001	0	-0.92439	1	0	0.856366071428571	1
scaled	Mel285	NXT1	8	0.0002737	0.0014431	0.016448	94	5	-1.0719	0.9999	0.99988	0.999995	1016	0	-1.0719	1	0	0.921479166666667	1
scaled	Mel285	RFC2	8	0.00029681	0.0015832	0.017665	95	6	-0.97196	0.99998	0.99999	0.999995	1023	0	-0.97196	1	0	0.871145833333333	1
scaled	Mel285	PRPF38A	8	0.00030353	0.0016206	0.017894	96	5	-1.07	0.87115	0.87046	0.999995	780	0	-1.07	1	0	0.906270833333333	1
scaled	Mel285	CPSF3	8	0.00036432	0.0020035	0.021552	97	6	-0.87281	0.97656	0.97597	0.999995	914	0	-0.87281	1	0	0.6039375	1
scaled	Mel285	RPL37A	5	0.00040272	0.0019288	0.021078	98	4	-1.0778	0.96789	0.96844	0.999995	897	0	-1.0778	1	0	0.8878375	1
scaled	Mel285	RPL17	6	0.00042125	0.0020129	0.021552	99	5	-0.87044	0.99948	0.99949	0.999995	995	0	-0.87044	1	0	0.9126875	1
scaled	Mel285	ATP6V1D	8	0.00043714	0.0023305	0.024556	100	5	-0.95354	0.99754	0.99752	0.999995	971	0	-0.95354	1	0	0.760791666666667	1
scaled	Mel285	SEPHS2	8	0.00045355	0.0023772	0.024656	101	5	-1.0148	0.98251	0.98221	0.999995	927	0	-1.0148	1	0	0.9060625	1
scaled	Mel285	TLN1	8	0.00046429	0.0023959	0.024656	102	5	-0.81701	0.99695	0.99683	0.999995	967	0	-0.81701	1	0	0.808666666666667	1
scaled	Mel285	RPL19	6	0.00049476	0.0023398	0.024556	103	4	-1.101	0.17939	0.17757	0.999995	136	0	-1.101	1	0	0.488159722222222	1
scaled	Mel285	ATP5F1B	8	0.00051269	0.002536	0.025388	104	6	-0.87606	0.99971	0.99964	0.999995	1003	0	-0.87606	1	0	0.719395833333333	1
scaled	Mel285	ATP5F1A	8	0.00051931	0.002564	0.025388	105	5	-0.96383	0.95528	0.95446	0.999995	876	0	-0.96383	1	0	0.821583333333333	1
scaled	Mel285	RPP14	8	0.00052646	0.0026013	0.025388	106	4	-0.84236	0.83068	0.83054	0.999995	742	0	-0.84236	1	0	0.625	1
scaled	Mel285	SPTLC2	8	0.00052769	0.0026107	0.025388	107	5	-0.6503	0.98171	0.98134	0.999995	923	0	-0.6503	1	0	0.722520833333333	1
scaled	Mel285	CHORDC1	6	0.00052776	0.0024426	0.024895	108	5	-0.98226	0.63013	0.63187	0.999995	566	0	-0.98226	1	0	0.683465277777778	1
scaled	Mel285	NDE1	8	0.00053681	0.002648	0.025518	109	6	-0.8463	0.54222	0.54235	0.999995	473	0	-0.8463	1	0	0.598020833333333	1
scaled	Mel285	KIF4A	8	0.00055255	0.0027601	0.026123	110	4	-0.83116	0.99982	0.99973	0.999995	1008	0	-0.83116	1	0	0.731208333333333	1
scaled	Mel285	KIF20A	16	0.00055675	0.0038343	0.033205	111	9	-0.69785	0.33142	0.33019	0.999995	281	0	-0.69785	1	0	0.45871875	1
scaled	Mel285	MRPL41	8	0.0005747	0.0028629	0.026855	112	6	-0.76642	0.99842	0.99841	0.999995	978	0	-0.76642	1	0	0.680041666666667	1
scaled	Mel285	SNRPB2	7	0.00058289	0.0026854	0.025644	113	5	-0.91254	0.84126	0.8398	0.999995	751	0	-0.91254	1	0	0.694580357142857	1
scaled	Mel285	MED18	16	0.00058676	0.0040865	0.034378	114	8	-0.68709	0.99757	0.99791	0.999995	972	0	-0.68709	1	0	0.6688125	1
scaled	Mel285	MTG2	8	0.00063324	0.0031057	0.028878	115	6	-0.73734	0.99913	0.99902	0.999995	986	0	-0.73734	1	0	0.8485	1
scaled	Mel285	CRKL	8	0.00065941	0.0032085	0.029574	116	6	-0.88277	0.99859	0.99855	0.999995	979	0	-0.88277	1	0	0.811520833333333	1
scaled	Mel285	SNRPB	8	0.00073336	0.0035728	0.032369	117	5	-0.97215	0.092402	0.092654	0.999995	60	1	-0.97215	1	0	0.4158125	1
scaled	Mel285	TOMM22	7	0.00075353	0.0034233	0.031282	118	5	-1.0674	0.99984	0.99986	0.999995	1010	0	-1.0674	1	0	0.921104166666667	1
scaled	Mel285	EAF1	8	0.00076243	0.0036942	0.033156	119	5	-0.96347	0.96219	0.96149	0.999995	885	0	-0.96347	1	0	0.722	1
scaled	Mel285	RBM22	8	0.00076775	0.0037222	0.033156	120	5	-0.87249	0.99988	0.99985	0.999995	1012	0	-0.87249	1	0	0.897208333333333	1
scaled	Mel285	RNF113A	8	0.00078407	0.0037876	0.033205	121	6	-0.86095	0.75316	0.75283	0.999995	682	0	-0.86095	1	0	0.679854166666667	1
scaled	Mel285	HUS1	8	0.00078966	0.0037969	0.033205	122	6	-0.75862	0.99999	1	0.999995	1027	0	-0.75862	1	0	0.7178125	1
scaled	Mel285	LSM4	8	0.00080385	0.003853	0.033205	123	5	-0.95445	0.86975	0.8692	0.999995	779	0	-0.95445	1	0	0.589479166666667	1
scaled	Mel285	POLR2B	8	0.00086517	0.0040585	0.034378	124	6	-0.92428	0.97841	0.97781	0.999995	917	0	-0.92428	1	0	0.637916666666667	1
scaled	Mel285	SNRPD2	6	0.00089163	0.0038997	0.033336	125	4	-1.0555	0.99947	0.99949	0.999995	994	0	-1.0555	1	0	0.946020833333333	1
scaled	Mel285	SBNO1	8	0.00089263	0.0042079	0.035121	126	6	-0.89898	0.99232	0.99225	0.999995	948	0	-0.89898	1	0	0.690208333333333	1
scaled	Mel285	RPL18A	3	0.00092282	0.0026013	0.025388	127	3	-1.0894	0.99908	0.99905	0.999995	985	0	-1.0894	1	0	1.0294375	1
scaled	Mel285	PTPN11	7	0.0009595	0.0042453	0.035156	128	4	-1.0427	0.95748	0.95697	0.999995	880	0	-1.0427	1	0	0.774580357142857	1
scaled	Mel285	MAT2A	8	0.00097261	0.0044881	0.036672	129	6	-0.67149	0.80445	0.80461	0.999995	721	0	-0.67149	1	0	0.459479166666667	1
scaled	Mel285	CRK	8	0.00097925	0.0044975	0.036672	130	6	-0.70174	0.99471	0.99466	0.999995	959	0	-0.70174	1	0	0.6764375	1
scaled	Mel285	DDI2	8	0.0010062	0.0045815	0.037072	131	6	-0.86702	0.98019	0.97972	0.999995	920	0	-0.86702	1	0	0.635916666666667	1
scaled	Mel285	PPP2R1A	8	0.0010372	0.004731	0.037991	132	6	-0.89349	0.70644	0.70688	0.999995	643	0	-0.89349	1	0	0.759375	1
scaled	Mel285	NUTF2	7	0.0010887	0.0047964	0.038227	133	4	-1.0357	0.71277	0.71173	0.999995	649	0	-1.0357	1	0	0.532485119047619	1
scaled	Mel285	ARID1A	8	0.0011424	0.0051887	0.040741	134	6	-0.66399	0.99154	0.99139	0.999995	946	0	-0.66399	1	0	0.545083333333333	1
scaled	Mel285	RBBP4	7	0.0011462	0.0050019	0.039567	135	5	-0.96159	0.66556	0.66485	0.999995	603	0	-0.96159	1	0	0.40241369047619	1
scaled	Mel285	PSMC3	8	0.0011652	0.0052541	0.040951	136	6	-0.75419	0.13758	0.13803	0.999995	101	0	-0.75419	1	0	0.3425	1
scaled	Mel285	CDIPT	8	0.0013835	0.0061134	0.047301	137	5	-0.95188	0.99486	0.99483	0.999995	962	0	-0.95188	1	0	0.804354166666667	1
scaled	Mel285	XRCC6	7	0.0014935	0.006403	0.049182	138	4	-0.68008	0.99388	0.99355	0.999995	956	0	-0.68008	1	0	0.782985119047619	1
scaled	Mel285	PSMB6	8	0.0015312	0.0067205	0.05125	139	3	-0.33379	0.97362	0.97291	0.999995	908	0	-0.33379	0	0	0.474604166666667	1
scaled	Mel285	NRBP1	8	0.0016524	0.0072623	0.054986	140	3	-0.38185	0.15461	0.1554	0.999995	114	0	-0.38185	0	0	0.2794375	1
scaled	Mel285	ELL	8	0.0016657	0.007337	0.055158	141	5	-0.85012	0.99983	0.99974	0.999995	1009	0	-0.85012	0	0	0.7718125	1
scaled	Mel285	TRAPPC3	8	0.0018476	0.0080936	0.060417	142	5	-0.83786	0.99883	0.99882	0.999995	980	0	-0.83786	0	0	0.772958333333333	1
scaled	Mel285	MED26	8	0.0018917	0.0082524	0.061172	143	5	-0.84795	0.97215	0.97137	0.999995	905	0	-0.84795	0	0	0.691770833333333	1
scaled	Mel285	POLR2A	8	0.0023602	0.009887	0.072664	144	5	-0.84302	0.99734	0.99731	0.999995	969	0	-0.84302	0	0	0.606541666666667	1
scaled	Mel285	FRS2	8	0.0023777	0.0099617	0.072664	145	5	-0.86629	0.9638	0.96329	0.999995	889	0	-0.86629	0	0	0.6993125	1
scaled	Mel285	FANCF	8	0.0024043	0.010008	0.072664	146	5	-0.8029	0.99924	0.99913	0.999995	989	0	-0.8029	0	0	0.668229166666667	1
